nome;uf;cod_tse;cod_ibge
RIACH?O DAS NEVES;BA;38253;2926202
RETIROL?NDIA;BA;38237;2926103
REMANSO;BA;38210;2926004
RAFAEL JAMBEIRO;BA;39853;2925956
QUIXABEIRA;BA;39845;2925931
QUINJINGUE;BA;38199;2925907
QUEIMADAS;BA;38172;2925808
PRESIDENTE TANCREDO NEVES;BA;38164;2925758
PRESIDENTE J?NIO QUADROS;BA;38156;2925709
PRESIDENTE DUTRA;BA;38130;2925600
PRADO;BA;38113;2925501
POTIRAGU?;BA;38091;2925402
PORTO SEGURO;BA;38075;2925303
PONTO NOVO;BA;38067;2925253
POJUCA;BA;38059;2925204
PO??ES;BA;38032;2925105
PLANALTO;BA;38016;2925006
PLANALTINO;BA;37990;2924900
PIRITIBA;BA;37974;2924801
PIRIP?;BA;37958;2924702
PIRA? DO NORTE;BA;37940;2924678
PINTADAS;BA;39837;2924652
PINDOBA?U;BA;37931;2924603
PINDA?;BA;37915;2924504
PIL?O ARCADO;BA;37893;2924405
PIAT?;BA;37877;2924306
PEDRO ALEXANDRE;BA;37850;2924207
PEDR?O;BA;37834;2924108
P? DE SERRA;BA;39810;2924058
PAULO AFONSO;BA;37818;2924009
PAU BRASIL;BA;37796;2923902
PARIPIRANGA;BA;37770;2923803
PARATINGA;BA;37753;2923704
PARAMIRIM;BA;37737;2923605
PALMEIRAS;BA;37710;2923506
PALMAS DE MONTE ALTO;BA;37699;2923407
OUROL?NDIA;BA;37680;2923357
OURI?ANGAS;BA;37672;2923308
OLIVEIRA DOS BREJINHOS;BA;37656;2923209
OLINDINA;BA;37630;2923100
NOVO TRIUNFO;BA;37621;2923050
NOVO HORIZONTE;BA;39942;2923035
NOVA VI?OSA;BA;37613;2923001
NOVA SOURE;BA;37591;2922904
NOVA REDEN??O;BA;37583;2922854
NOVA ITARANA;BA;37575;2922805
NOVA IBI?;BA;39969;2922755
NOVA F?TIMA;BA;37567;2922730
NOVA CANA?;BA;37559;2922706
NORDESTINA;BA;39799;2922656
NILO PE?ANHA;BA;37532;2922607
NAZAR?;BA;37516;2922508
MUTU?PE;BA;37494;2922409
MURITIBA;BA;37478;2922300
MUQU?M DO S?O FRANCISCO;BA;37460;2922250
MUNIZ FERREIRA;BA;37451;2922201
MUNDO NOVO;BA;37435;2922102
MULUNGU DO MORRO;BA;37427;2922052
MUCURI;BA;37419;2922003
MUCUG?;BA;37397;2921906
MORTUGABA;BA;37370;2921807
MORRO DO CHAP?U;BA;37354;2921708
MORPAR?;BA;37338;2921609
MONTE SANTO;BA;37311;2921500
MIRANTE;BA;37303;2921450
MIRANGABA;BA;37290;2921401
MILAGRES;BA;37273;2921302
MIGUEL CALMON;BA;37257;2921203
MEDEIROS NETO;BA;37230;2921104
MATINA;BA;37222;2921054
MATA DE S?O JO?O;BA;37214;2921005
MASCOTE;BA;37192;2920908
MARCION?LIO SOUZA;BA;37176;2920809
MARA?;BA;37150;2920700
MARAGOGIPE;BA;37133;2920601
MARAC?S;BA;37117;2920502
MANSID?O;BA;39772;2920452
MANOEL VITORINO;BA;37095;2920403
MALHADA DE PEDRAS;BA;37079;2920304
MALHADA;BA;37052;2920205
MAIRI;BA;37036;2920106
MAIQUINIQUE;BA;37010;2920007
MAETINGA;BA;39756;2919959
MADRE DE DEUS;BA;39748;2919926
MACURUR?;BA;36994;2919900
MACA?BAS;BA;36978;2919801
MACARANI;BA;36951;2919702
MACAJUBA;BA;36935;2919603
LU?S EDUARDO MAGALH?ES;BA;30007;2919553
LIVRAMENTO DE NOSSA SENHORA;BA;36919;2919504
LIC?NIO DE ALMEIDA;BA;36897;2919405
LEN??IS;BA;36870;2919306
LAURO DE FREITAS;BA;36854;2919207
LAP?O;BA;39730;2919157
LAMAR?O;BA;36838;2919108
LAJEDO DO TABOCAL;BA;36820;2919058
LAJEDINHO;BA;36811;2919009
LAJED?O;BA;36790;2918902
LAJE;BA;36773;2918803
LAGOA REAL;BA;36765;2918753
LAFAIETE COUTINHO;BA;36757;2918704
JUSSIAPE;BA;36730;2918605
JUSSARI;BA;30694;2918555
JUSSARA;BA;36714;2918506
JUCURU?U;BA;36706;2918456
JUAZEIRO;BA;36692;2918407
JO?O DOURADO;BA;30996;2918357
JITA?NA;BA;36676;2918308
JIQUIRI??;BA;36650;2918209
JEREMOABO;BA;36633;2918100
JEQUI?;BA;36617;2918001
JANDA?RA;BA;36595;2917904
JAGUARIPE;BA;36579;2917805
JAGUARARI;BA;36552;2917706
JAGUAQUARA;BA;36536;2917607
JACOBINA;BA;36510;2917508
JACARACI;BA;36498;2917409
JABORANDI;BA;30678;2917359
IUIU;BA;30660;2917334
ITUBER?;BA;36471;2917300
ITUA?U;BA;36455;2917201
ITOROR?;BA;36439;2917102
ITI?BA;BA;36412;2917003
ITIRU?U;BA;36390;2916906
ITATIM;BA;36382;2916856
ITARANTIM;BA;36374;2916807
ITAQUARA;BA;36358;2916708
ITAPITANGA;BA;36331;2916609
ITAPICURU;BA;36315;2916500
ITAPETINGA;BA;36293;2916401
ITAPEBI;BA;36277;2916302
ITAP?;BA;36250;2916203
ITAPARICA;BA;36234;2916104
ITANH?M;BA;36218;2916005
ITANAGRA;BA;36196;2915908
ITAMB?;BA;36170;2915809
ITAMARI;BA;36153;2915700
ITAMARAJU;BA;36137;2915601
ITAJU?PE;BA;36110;2915502
ITAJU DO COL?NIA;BA;36099;2915403
ITAGUA?U DA BAHIA;BA;36080;2915353
ITAGIMIRIM;BA;36072;2915304
ITAGIB?;BA;36056;2915205
ITAGI;BA;36030;2915106
ITAET?;BA;36013;2915007
ITACAR?;BA;35998;2914901
ITABUNA;BA;35971;2914802
ITABERABA;BA;35955;2914703
ITABELA;BA;35947;2914653
IREC?;BA;35939;2914604
IRAR?;BA;35912;2914505
IRAQUARA;BA;35890;2914406
IRAMAIA;BA;35874;2914307
IRAJUBA;BA;35858;2914208
IPUPIARA;BA;35831;2914109
IPIR?;BA;35815;2914000
IPIA?;BA;35793;2913903
IPECAET?;BA;35777;2913804
INHAMBUPE;BA;35750;2913705
ILH?US;BA;35734;2913606
IGUA?;BA;35718;2913507
IGRAPI?NA;BA;35700;2913457
IGAPOR?;BA;35696;2913408
ICHU;BA;35670;2913309
IBOTIRAMA;BA;35653;2913200
IBITIT?;BA;35637;2913101
IBITIARA;BA;35610;2913002
IBIRATAIA;BA;35599;2912905
IBIRAPU?;BA;35572;2912806
IBIRAPITANGA;BA;35556;2912707
IBIQUERA;BA;35530;2912608
IBIPITANGA;BA;35513;2912509
IBIPEBA;BA;35475;2912400
IBICU?;BA;35459;2912301
IBICOARA;BA;35432;2912202
IBICARA?;BA;35416;2912103
IBIASSUC?;BA;35394;2912004
IA?U;BA;35378;2911907
HELI?POLIS;BA;30970;2911857
GUARATINGA;BA;35351;2911808
GUANAMBI;BA;35335;2911709
GUAJERU;BA;30953;2911659
GOVERNADOR MANGABEIRA;BA;35319;2911600
GONGOGI;BA;35297;2911501
GL?RIA;BA;35270;2911402
GENTIO DO OURO;BA;35254;2911303
GAVI?O;BA;30937;2911253
GANDU;BA;35238;2911204
FORMOSA DO RIO PRETO;BA;35211;2911105
FLORESTA AZUL;BA;35190;2911006
FIRMINO ALVES;BA;35173;2910909
FILAD?LFIA;BA;30910;2910859
FEIRA DE SANTANA;BA;35157;2910800
FEIRA DA MATA;BA;35149;2910776
F?TIMA;BA;30899;2910750
EUN?POLIS;BA;30058;2910727
EUCLIDES DA CUNHA;BA;35130;2910701
ESPLANADA;BA;35114;2910602
ENTRE RIOS;BA;35092;2910503
ENCRUZILHADA;BA;35076;2910404
EL?SIO MEDRADO;BA;35050;2910305
DOM MACEDO COSTA;BA;35033;2910206
DOM BAS?LIO;BA;35017;2910107
DIAS D'?VILA;BA;30872;2910057
D?RIO MEIRA;BA;34991;2910008
CURA??;BA;34975;2909901
CRUZ DAS ALMAS;BA;34959;2909802
CRIST?POLIS;BA;34932;2909703
CRIS?POLIS;BA;34916;2909604
CRAVOL?NDIA;BA;34894;2909505
COTEGIPE;BA;34878;2909406
CORRENTINA;BA;34851;2909307
CORONEL JO?O S?;BA;34835;2909208
CORIBE;BA;34819;2909109
CORDEIROS;BA;34797;2909000
CORA??O DE MARIA;BA;34770;2908903
CONTENDAS DO SINCOR?;BA;34754;2908804
CONDE?BA;BA;34738;2908705
CONDE;BA;34711;2908606
CONCEI??O DO JACU?PE;BA;34690;2908507
CONCEI??O DO COIT?;BA;34673;2908408
CONCEI??O DO ALMEIDA;BA;34657;2908309
CONCEI??O DA FEIRA;BA;34630;2908200
COCOS;BA;34614;2908101
COARACI;BA;34592;2908002
CIP?;BA;34576;2907905
C?CERO DANTAS;BA;34550;2907806
CHORROCH?;BA;34533;2907707
CENTRAL;BA;34517;2907608
CATURAMA;BA;34509;2907558
CATU;BA;34495;2907509
CATOL?NDIA;BA;34479;2907400
CASTRO ALVES;BA;34452;2907301
CASA NOVA;BA;34436;2907202
CARINHANHA;BA;34410;2907103
CARDEAL DA SILVA;BA;34398;2907004
CARAVELAS;BA;34371;2906907
CARA?BAS;BA;34363;2906899
CAPIM GROSSO;BA;30830;2906873
CAPELA DO ALTO ALEGRE;BA;30813;2906857
CANUDOS;BA;30856;2906824
CANSAN??O;BA;34355;2906808
C?NDIDO SALES;BA;34339;2906709
CANDIBA;BA;34312;2906600
CANDEIAS;BA;34290;2906501
CANDEAL;BA;34274;2906402
CANAVIEIRAS;BA;34258;2906303
CANARANA;BA;34231;2906204
CAN?POLIS;BA;34215;2906105
CAMPO FORMOSO;BA;34193;2906006
CAMPO ALEGRE DE LOURDES;BA;34177;2905909
CAMAMU;BA;34150;2905800
CAMA?ARI;BA;34134;2905701
CAMACAN;BA;34118;2905602
CALDEIR?O GRANDE;BA;34096;2905503
CAIRU;BA;34070;2905404
CAFARNAUM;BA;34053;2905305
CAETIT?;BA;34037;2905206
CAETANOS;BA;34029;2905156
CAMPO GRANDE;RN;16250;2905107
CACUL?;BA;33995;2905008
CACHOEIRA;BA;33979;2904902
CABACEIRAS DO PARAGUA?U;BA;33960;2904852
CAATIBA;BA;33952;2904803
BURITIRAMA;BA;30791;2904753
BUERAREMA;BA;33936;2904704
BRUMADO;BA;33910;2904605
BROTAS DE MACA?BAS;BA;33898;2904506
BREJOL?NDIA;BA;33871;2904407
BREJ?ES;BA;33855;2904308
BOTUPOR?;BA;33839;2904209
BOQUIRA;BA;33812;2904100
BONITO;BA;33804;2904050
BONINAL;BA;33790;2904001
BOM JESUS DA SERRA;BA;33782;2903953
BOM JESUS DA LAPA;BA;33774;2903904
BOA VISTA DO TUPIM;BA;33758;2903805
BOA NOVA;BA;33731;2903706
BIRITINGA;BA;33715;2903607
BELO CAMPO;BA;33693;2903508
BELMONTE;BA;33677;2903409
BARRO PRETO;BA;33650;2903300
BARROCAS;BA;30775;2903276
BARRO ALTO;BA;30759;2903235
BARREIRAS;BA;33634;2903201
BARRA DO ROCHA;BA;33618;2903102
BARRA DO MENDES;BA;33596;2903003
BARRA DO CHO?A;BA;33570;2902906
BARRA DA ESTIVA;BA;33553;2902807
BARRA;BA;33537;2902708
BANZA?;BA;33529;2902658
BAIXA GRANDE;BA;33510;2902609
BAIAN?POLIS;BA;33499;2902500
AURELINO LEAL;BA;33472;2902401
ARATU?PE;BA;33456;2902302
ARATACA;BA;30732;2902252
ARAMARI;BA;33430;2902203
ARACI;BA;33413;2902104
ARA??S;BA;33383;2902054
ARACATU;BA;33391;2902005
APUAREMA;BA;33405;2901957
APOR?;BA;33375;2901908
ANT?NIO GON?ALVES;BA;33359;2901809
ANT?NIO CARDOSO;BA;33332;2901700
ANTAS;BA;33316;2901601
ANGUERA;BA;33294;2901502
ANGICAL;BA;33278;2901403
ANDORINHA;BA;33260;2901353
ANDARA?;BA;33251;2901304
ANAG?;BA;33235;2901205
AM?RICA DOURADA;BA;30716;2901155
AM?LIA RODRIGUES;BA;33219;2901106
AMARGOSA;BA;33197;2901007
ALMADINA;BA;33170;2900900
ALCOBA?A;BA;33154;2900801
ALAGOINHAS;BA;33138;2900702
AIQUARA;BA;33111;2900603
?RICO CARDOSO;BA;33090;2900504
?GUA FRIA;BA;33073;2900405
ADUSTINA;BA;33065;2900355
ACAJUTIBA;BA;33057;2900306
ABAR?;BA;33030;2900207
ABA?RA;BA;33014;2900108
UMBA?BA;SE;32514;2807600
TOMAR DO GERU;SE;32492;2807501
TOBIAS BARRETO;SE;32476;2807402
TELHA;SE;32450;2807303
SIRIRI;SE;32433;2807204
SIM?O DIAS;SE;32417;2807105
S?O MIGUEL DO ALEIXO;SE;32395;2807006
S?O FRANCISCO;SE;32379;2806909
S?O DOMINGOS;SE;32352;2806800
S?O CRIST?V?O;SE;32336;2806701
SANTO AMARO DAS BROTAS;SE;32310;2806602
SANTA ROSA DE LIMA;SE;32298;2806503
SANTANA DO S?O FRANCISCO;SE;31003;2806404
SANTA LUZIA DO ITANHY;SE;32255;2806305
SALGADO;SE;32239;2806206
ROS?RIO DO CATETE;SE;32212;2806107
RIBEIR?POLIS;SE;32190;2806008
RIACHUELO;SE;32174;2805901
RIACH?O DO DANTAS;SE;32158;2805802
PROPRI?;SE;32131;2805703
PORTO DA FOLHA;SE;32115;2805604
PO?O VERDE;SE;32093;2805505
PO?O REDONDO;SE;32077;2805406
PIRAMBU;SE;32050;2805307
PINH?O;SE;32034;2805208
PEDRINHAS;SE;32018;2805109
PEDRA MOLE;SE;31992;2805000
PACATUBA;SE;31976;2804904
NOSSA SENHORA DO SOCORRO;SE;31950;2804805
NOSSA SENHORA DE LOURDES;SE;31933;2804706
NOSSA SENHORA DAS DORES;SE;31917;2804607
NOSSA SENHORA DA GL?RIA;SE;31895;2804508
NOSSA SENHORA APARECIDA;SE;31356;2804458
NE?POLIS;SE;31879;2804409
MURIBECA;SE;31852;2804300
MONTE ALEGRE DE SERGIPE;SE;31836;2804201
MOITA BONITA;SE;31810;2804102
MARUIM;SE;31798;2804003
MALHADOR;SE;31771;2803906
MALHADA DOS BOIS;SE;31755;2803807
MACAMBIRA;SE;31739;2803708
LARANJEIRAS;SE;31712;2803609
LAGARTO;SE;31690;2803500
JAPOAT?;SE;31674;2803401
JAPARATUBA;SE;31658;2803302
ITAPORANGA D'AJUDA;SE;31631;2803203
ITABI;SE;31615;2803104
ITABAIANINHA;SE;31593;2803005
ITABAIANA;SE;31577;2802908
INDIAROBA;SE;31550;2802809
ILHA DAS FLORES;SE;31534;2802700
GRACCHO CARDOSO;SE;31518;2802601
GENERAL MAYNARD;SE;31470;2802502
GARARU;SE;31496;2802403
FREI PAULO;SE;31453;2802304
FEIRA NOVA;SE;31437;2802205
EST?NCIA;SE;31410;2802106
DIVINA PASTORA;SE;31399;2802007
CUMBE;SE;31372;2801900
CRISTIN?POLIS;SE;31330;2801702
CEDRO DE S?O JO?O;SE;31313;2801603
CARM?POLIS;SE;31291;2801504
CARIRA;SE;31275;2801405
CAPELA;SE;31259;2801306
CANIND? DE S?O FRANCISCO;SE;31232;2801207
CANHOBA;SE;31216;2801108
CAMPO DO BRITO;SE;31194;2801009
BREJO GRANDE;SE;31135;2800704
BOQUIM;SE;31151;2800670
BARRA DOS COQUEIROS;SE;31119;2800605
AREIA BRANCA;SE;31097;2800506
ARAU?;SE;31070;2800407
ARACAJU;SE;31054;2800308
AQUIDAB?;SE;31038;2800209
AMPARO DE S?O FRANCISCO;SE;31011;2800100
VI?OSA;AL;28878;2709400
UNI?O DOS PALMARES;AL;28851;2709301
TRAIPU;AL;28835;2709202
TEOT?NIO VILELA;AL;28932;2709152
TAQUARANA;AL;28819;2709103
TANQUE D'ARCA;AL;28797;2709004
SENADOR RUI PALMEIRA;AL;28916;2708956
SATUBA;AL;28770;2708907
S?O SEBASTI?O;AL;28754;2708808
S?O MIGUEL DOS MILAGRES;AL;28738;2708709
S?O MIGUEL DOS CAMPOS;AL;28711;2708600
S?O LU?S DO QUITUNDE;AL;28690;2708501
S?O JOS? DA TAPERA;AL;28673;2708402
S?O JOS? DA LAJE;AL;28657;2708303
S?O BR?S;AL;28630;2708204
SANTANA DO MUNDA?;AL;28614;2708105
SANTANA DO IPANEMA;AL;28592;2708006
SANTA LUZIA DO NORTE;AL;28576;2707909
ROTEIRO;AL;28550;2707800
RIO LARGO;AL;28533;2707701
QUEBRANGULO;AL;28517;2707602
PORTO REAL DO COL?GIO;AL;28495;2707503
PORTO DE PEDRAS;AL;28479;2707404
PORTO CALVO;AL;28452;2707305
PO?O DAS TRINCHEIRAS;AL;28436;2707206
PIRANHAS;AL;28410;2707107
PINDOBA;AL;28398;2707008
PILAR;AL;28371;2706901
PIA?ABU?U;AL;28355;2706802
PENEDO;AL;28339;2706703
PAULO JACINTO;AL;28312;2706604
PASSO DE CAMARAGIBE;AL;28290;2706505
PARIPUEIRA;AL;27006;2706448
PARICONHA;AL;27022;2706422
P?O DE A??CAR;AL;28274;2706406
PALMEIRA DOS ?NDIOS;AL;28258;2706307
PALESTINA;AL;28231;2706208
OURO BRANCO;AL;28215;2706109
OLIVEN?A;AL;28193;2706000
OLHO D'?GUA GRANDE;AL;28177;2705903
OLHO D'?GUA DO CASADO;AL;28150;2705804
OLHO D'?GUA DAS FLORES;AL;28134;2705705
NOVO LINO;AL;28118;2705606
MURICI;AL;28096;2705507
MONTEIR?POLIS;AL;28070;2705408
MINADOR DO NEGR?O;AL;28053;2705309
MESSIAS;AL;28037;2705200
MATRIZ DE CAMARAGIBE;AL;28010;2705101
MATA GRANDE;AL;27995;2705002
MAR VERMELHO;AL;27979;2704906
MARIBONDO;AL;27952;2704807
MARECHAL DEODORO;AL;27936;2704708
MARAVILHA;AL;27910;2704609
MARAGOGI;AL;27898;2704500
MAJOR ISIDORO;AL;27871;2704401
MACEI?;AL;27855;2704302
LIMOEIRO DE ANADIA;AL;27839;2704203
LAGOA DA CANOA;AL;27812;2704104
JUNQUEIRO;AL;27790;2704005
JUNDI?;AL;27774;2703908
JOAQUIM GOMES;AL;27758;2703809
JEQUI? DA PRAIA;AL;27065;2703759
JARAMATAIA;AL;27731;2703700
JAPARATINGA;AL;27715;2703601
JACU?PE;AL;27693;2703502
JACAR? DOS HOMENS;AL;27677;2703403
INHAPI;AL;27650;2703304
IGREJA NOVA;AL;27634;2703205
IGACI;AL;27618;2703106
IBATEGUARA;AL;27596;2703007
GIRAU DO PONCIANO;AL;27570;2702900
FLEXEIRAS;AL;27553;2702801
FELIZ DESERTO;AL;27537;2702702
FEIRA GRANDE;AL;27510;2702603
ESTRELA DE ALAGOAS;AL;27049;2702553
DOIS RIACHOS;AL;27499;2702504
DELMIRO GOUVEIA;AL;27472;2702405
CRA?BAS;AL;28894;2702355
CORURIPE;AL;27456;2702306
COQUEIRO SECO;AL;27430;2702207
COL?NIA LEOPOLDINA;AL;27413;2702108
COIT? DO N?IA;AL;27391;2702009
CH? PRETA;AL;27375;2701902
CARNEIROS;AL;27359;2701803
CAPELA;AL;27332;2701704
CANAPI;AL;27316;2701605
CAMPO GRANDE;AL;27294;2701506
CAMPO ALEGRE;AL;27278;2701407
CAMPESTRE;AL;27081;2701357
CAJUEIRO;AL;27251;2701308
CACIMBINHAS;AL;27235;2701209
BRANQUINHA;AL;27219;2701100
BOCA DA MATA;AL;27197;2701001
BELO MONTE;AL;27170;2700904
BEL?M;AL;27154;2700805
BATALHA;AL;27138;2700706
BARRA DE S?O MIGUEL;AL;27111;2700607
BARRA DE SANTO ANT?NIO;AL;27090;2700508
ATALAIA;AL;27073;2700409
ARAPIRACA;AL;27057;2700300
ANADIA;AL;27030;2700201
?GUA BRANCA;AL;27014;2700102
XEX?U;PE;23060;2616506
VIT?RIA DE SANTO ANT?O;PE;26271;2616407
VIC?NCIA;PE;26255;2616308
VERTENTES;PE;26239;2616209
VERTENTE DO L?RIO;PE;23086;2616183
VERDEJANTE;PE;26212;2616100
VENTUROSA;PE;26190;2616001
TUPARETAMA;PE;26174;2615904
TUPANATINGA;PE;26158;2615805
TRIUNFO;PE;26131;2615706
TRINDADE;PE;26115;2615607
TRACUNHA?M;PE;26093;2615508
TORITAMA;PE;26077;2615409
TIMBA?BA;PE;26050;2615300
TERRA NOVA;PE;26034;2615201
TEREZINHA;PE;26018;2615102
TAQUARITINGA DO NORTE;PE;25992;2615003
TAMANDAR?;PE;23280;2614857
TACARATU;PE;25950;2614808
TACAIMB?;PE;25933;2614709
TABIRA;PE;25917;2614600
SURUBIM;PE;25895;2614501
SOLID?O;PE;25879;2614402
MOREIL?NDIA;PE;25852;2614303
SIRINHA?M;PE;25836;2614204
SERT?NIA;PE;25810;2614105
SERRITA;PE;25798;2614006
SERRA TALHADA;PE;25771;2613909
S?O VICENTE FERR?R;PE;25755;2613800
S?O LOUREN?O DA MATA;PE;25739;2613701
S?O JOS? DO EGITO;PE;25712;2613602
S?O JOS? DO BELMONTE;PE;25690;2613503
S?O JOS? DA COROA GRANDE;PE;25674;2613404
S?O JOAQUIM DO MONTE;PE;25658;2613305
S?O JO?O;PE;25631;2613206
S?O CAITANO;PE;25615;2613107
S?O BENTO DO UNA;PE;25593;2613008
S?O BENEDITO DO SUL;PE;25577;2612901
SANTA TEREZINHA;PE;25550;2612802
SANTA MARIA DO CAMBUC?;PE;25534;2612703
SANTA MARIA DA BOA VISTA;PE;25518;2612604
SANTA FILOMENA;PE;23329;2612554
SANTA CRUZ DO CAPIBARIBE;PE;25496;2612505
SANTA CRUZ DA BAIXA VERDE;PE;23043;2612471
SANTA CRUZ;PE;23108;2612455
SANHAR?;PE;25470;2612406
SALO?;PE;25453;2612307
SALGUEIRO;PE;25437;2612208
SALGADINHO;PE;25410;2612109
SAIR?;PE;25399;2612000
RIO FORMOSO;PE;25372;2611903
RIBEIR?O;PE;25356;2611804
RIACHO DAS ALMAS;PE;25330;2611705
RECIFE;PE;25313;2611606
QUIXABA;PE;23000;2611533
QUIPAP?;PE;25291;2611507
PRIMAVERA;PE;25275;2611408
POMBOS;PE;25259;2611309
PO??O;PE;25232;2611200
PETROLINA;PE;25216;2611101
PETROL?NDIA;PE;25194;2611002
PESQUEIRA;PE;25178;2610905
PEDRA;PE;25151;2610806
PAULISTA;PE;25135;2610707
PAUDALHO;PE;25119;2610608
PASSIRA;PE;25097;2610509
PARNAMIRIM;PE;25070;2610400
PARANATAMA;PE;25054;2610301
PANELAS;PE;25038;2610202
PALMEIRINA;PE;25011;2610103
PALMARES;PE;24996;2610004
OURICURI;PE;24970;2609907
OROC?;PE;24953;2609808
OROB?;PE;24937;2609709
OLINDA;PE;24910;2609600
NAZAR? DA MATA;PE;24899;2609501
MORENO;PE;24872;2609402
MIRANDIBA;PE;24856;2609303
MARAIAL;PE;24830;2609204
MANARI;PE;23248;2609154
MACHADOS;PE;24813;2609105
MACAPARANA;PE;24791;2609006
LIMOEIRO;PE;24775;2608909
LAJEDO;PE;24759;2608800
LAGOA GRANDE;PE;23183;2608750
LAGOA DOS GATOS;PE;24732;2608701
LAGOA DO OURO;PE;24716;2608602
LAGOA DE ITAENGA;PE;24694;2608503
LAGOA DO CARRO;PE;23027;2608453
JUREMA;PE;24678;2608404
JUPI;PE;24651;2608305
JUCATI;PE;23124;2608255
JOAQUIM NABUCO;PE;24635;2608206
JO?O ALFREDO;PE;24619;2608107
JATOB?;PE;23264;2608057
JATA?BA;PE;24597;2608008
JAQUEIRA;PE;23302;2607950
JABOAT?O DOS GUARARAPES;PE;24570;2607901
ITAQUITINGA;PE;24554;2607802
ITAPISSUMA;PE;26336;2607752
ITAPETIM;PE;24538;2607703
ITAMB?;PE;25976;2607653
ILHA DE ITAMARAC?;PE;24511;2607604
ITA?BA;PE;24490;2607505
ITACURUBA;PE;24473;2607406
IPUBI;PE;24457;2607307
IPOJUCA;PE;24430;2607208
INGAZEIRA;PE;24414;2607109
INAJ?;PE;24392;2607000
IGUARACI;PE;24376;2606903
IGARASSU;PE;24350;2606804
IBIRAJUBA;PE;24333;2606705
IBIMIRIM;PE;24317;2606606
IATI;PE;24295;2606507
GRAVAT?;PE;24279;2606408
GRANITO;PE;24252;2606309
GOIANA;PE;24236;2606200
GL?RIA DO GOIT?;PE;24210;2606101
GARANHUNS;PE;24198;2606002
GAMELEIRA;PE;24171;2605905
FREI MIGUELINHO;PE;24155;2605806
FLORESTA;PE;24139;2605707
FLORES;PE;24112;2605608
FERREIROS;PE;24090;2605509
FERNANDO DE NORONHA;PE;30015;2605459
FEIRA NOVA;PE;24074;2605400
EXU;PE;24058;2605301
ESCADA;PE;24031;2605202
DORMENTES;PE;23140;2605152
CUST?DIA;PE;24015;2605103
CUPIRA;PE;23990;2605004
CUMARU;PE;23973;2604908
CORT?S;PE;23957;2604809
CORRENTES;PE;23930;2604700
CONDADO;PE;23914;2604601
CH? GRANDE;PE;23892;2604502
CH? DE ALEGRIA;PE;23876;2604403
CEDRO;PE;23850;2604304
CATENDE;PE;23833;2604205
CASINHAS;PE;23221;2604155
CARUARU;PE;23817;2604106
CARPINA;PE;23795;2604007
CARNAUBEIRA DA PENHA;PE;23167;2603926
CARNA?BA;PE;23779;2603900
CAPOEIRAS;PE;23752;2603801
CANHOTINHO;PE;23736;2603702
CAMUTANGA;PE;23710;2603603
CAMOCIM DE S?O F?LIX;PE;23698;2603504
CAMARAGIBE;PE;26298;2603454
CALUMBI;PE;23671;2603405
CAL?ADO;PE;23655;2603306
CAET?S;PE;23639;2603207
CACHOEIRINHA;PE;23612;2603108
CABROB?;PE;23590;2603009
CABO DE SANTO AGOSTINHO;PE;23574;2602902
BU?QUE;PE;23558;2602803
BUENOS AIRES;PE;23531;2602704
BREJO DA MADRE DE DEUS;PE;23515;2602605
BREJINHO;PE;23493;2602506
BREJ?O;PE;23477;2602407
BONITO;PE;23450;2602308
BOM JARDIM;PE;23434;2602209
BOM CONSELHO;PE;23418;2602100
BODOC?;PE;23396;2602001
BEZERROS;PE;23370;2601904
BET?NIA;PE;23353;2601805
BELO JARDIM;PE;23337;2601706
BEL?M DE S?O FRANCISCO;PE;23310;2601607
BEL?M DE MARIA;PE;23299;2601508
BARREIROS;PE;23272;2601409
BARRA DE GUABIRABA;PE;23256;2601300
ARCOVERDE;PE;23230;2601201
ARARIPINA;PE;23213;2601102
ARA?OIABA;PE;23205;2601052
ANGELIM;PE;23191;2601003
AMARAJI;PE;23175;2600906
ALTINHO;PE;23159;2600807
ALIAN?A;PE;23132;2600708
ALAGOINHA;PE;23116;2600609
?GUAS BELAS;PE;23094;2600500
?GUA PRETA;PE;23078;2600401
AGRESTINA;PE;23051;2600302
AFR?NIO;PE;23035;2600203
AFOGADOS DA INGAZEIRA;PE;23019;2600104
ABREU E LIMA;PE;26310;2600054
ZABEL?;PB;19348;2517407
VIEIR?POLIS;PB;19887;2517209
V?RZEA;PB;22438;2517100
UMBUZEIRO;PB;22411;2517001
UIRA?NA;PB;22390;2516904
TRIUNFO;PB;22373;2516805
TEN?RIO;PB;19682;2516755
TEIXEIRA;PB;22357;2516706
TAVARES;PB;22330;2516607
TAPERO?;PB;22314;2516508
TACIMA;PB;22292;2516409
SUM?;PB;22276;2516300
SOUSA;PB;22250;2516201
SOSS?GO;PB;19283;2516151
SOLEDADE;PB;22233;2516102
SOL?NEA;PB;22217;2516003
SOBRADO;PB;19020;2515971
SERT?OZINHO;PB;19186;2515930
SERRARIA;PB;22195;2515906
SERRA REDONDA;PB;22179;2515807
SERRA GRANDE;PB;22152;2515708
SERRA DA RAIZ;PB;22136;2515609
SERRA BRANCA;PB;22110;2515500
S?O VICENTE DO SERID?;PB;22098;2515401
SAP?;PB;22071;2515302
S?O SEBASTI?O DO UMBUZEIRO;PB;22055;2515203
S?O SEBASTI?O DE LAGOA DE RO?A;PB;22039;2515104
S?O MIGUEL DE TAIPU;PB;22012;2515005
