ibge7,cod_ibge,municipio,uf,lon,lat,regiao_metro,capital
2704500,270450,MARAGOGI,AL,-35.2208051,-9.0103798,NA,NA
2704609,270460,MARAVILHA,AL,-37.3613533,-9.2240646,RM do Médio Sertão,NA
2704708,270470,MARECHAL DEODORO,AL,-35.897056,-9.710143,RM Maceió,NA
2704807,270480,MARIBONDO,AL,-36.3058392,-9.5773909,RM do Vale do Paraíba,NA
2704906,270490,MAR VERMELHO,AL,-36.3823063,-9.4803682,RM do Vale do Paraíba,NA
2705002,270500,MATA GRANDE,AL,-37.7325064,-9.1183777,RM do Sertão,NA
2705101,270510,MATRIZ DE CAMARAGIBE,AL,-35.5876697,-9.0972502,RM da Zona da Mata,NA
2705200,270520,MESSIAS,AL,-35.8061779,-9.3337267,RM Maceió,NA
2705309,270530,MINADOR DO NEGRAO,AL,-36.8465564,-9.3228094,RM de Palmeira dos Índios,NA
2705408,270540,MONTEIROPOLIS,AL,-37.2758086,-9.6026724,NA,NA
2705507,270550,MURICI,AL,-35.9420041,-9.309531,RM da Zona da Mata,NA
2705507,270550,MURICI,AL,-35.9420041,-9.309531,RM Maceió,NA
2705606,270560,NOVO LINO,AL,-35.6314191,-8.9433952,RM da Zona da Mata,NA
2705705,270570,'OLHO D''AGUA DAS FLORES',AL,-37.2947534,-9.532208,RM do Médio Sertão,NA
2705804,270580,'OLHO D''AGUA DO CASADO',AL,-37.8300034,-9.4229163,RM do Sertão,NA
2705903,270590,'OLHO D''AGUA GRANDE',AL,-36.7927221,-10.063344,RM Agreste,NA
2706000,270600,OLIVENCA,AL,-37.1687339,-9.4867558,RM do Médio Sertão,NA
2706109,270610,OURO BRANCO,AL,-37.3586848,-9.1621983,RM do Médio Sertão,NA
2706208,270620,PALESTINA,AL,-37.3078999,-9.7002455,NA,NA
2706307,270630,PALMEIRA DOS INDIOS,AL,-36.5661908,-9.4119133,RM de Palmeira dos Índios,NA
2706406,270640,PAO DE ACUCAR,AL,-37.4351721,-9.7493777,NA,NA
2706422,270642,PARICONHA,AL,-38.0419836,-9.2503835,RM do Sertão,NA
2706448,270644,PARIPUEIRA,AL,-35.5522986,-9.4635594,RM Maceió,NA
2706505,270650,PASSO DE CAMARAGIBE,AL,-35.4562795,-9.2615173,NA,NA
2706604,270660,PAULO JACINTO,AL,-36.4039629,-9.3848335,RM do Vale do Paraíba,NA
2706703,270670,PENEDO,AL,-36.5822391,-10.2878675,RM São Francisco,NA
2706802,270680,PIACABUCU,AL,-36.4147889,-10.3844182,RM São Francisco,NA
2706901,270690,PILAR,AL,-35.9567648,-9.5980924,RM Maceió,NA
2707008,270700,PINDOBA,AL,-36.2739306,-9.4746955,RM do Vale do Paraíba,NA
2707107,270710,PIRANHAS,AL,-37.745028,-9.5436059,RM do Sertão,NA
2707206,270720,POCO DAS TRINCHEIRAS,AL,-37.2854665,-9.3063354,RM do Médio Sertão,NA
2707305,270730,PORTO CALVO,AL,-35.4124355,-9.0047392,RM da Zona da Mata,NA
2707404,270740,PORTO DE PEDRAS,AL,-35.4124355,-9.1541755,NA,NA
2707503,270750,PORTO REAL DO COLEGIO,AL,-36.7604027,-10.1890924,RM São Francisco,NA
2707602,270760,QUEBRANGULO,AL,-36.4580775,-9.294927,RM do Vale do Paraíba,NA
2707701,270770,RIO LARGO,AL,-35.8122531,-9.5106567,RM Maceió,NA
2707800,270780,ROTEIRO,AL,-35.9805528,-9.8749769,RM de Caetés,NA
2707909,270790,SANTA LUZIA DO NORTE,AL,-35.8389026,-9.6199346,RM Maceió,NA
2708006,270800,SANTANA DO IPANEMA,AL,-37.2483549,-9.3704126,RM do Médio Sertão,NA
2708105,270810,SANTANA DO MUNDAU,AL,-36.1979764,-9.1397328,RM da Zona da Mata,NA
2708204,270820,SAO BRAS,AL,-36.8465564,-10.1031045,RM Agreste,NA
2708303,270830,SAO JOSE DA LAJE,AL,-36.0553589,-9.0079427,RM da Zona da Mata,NA
2708402,270840,SAO JOSE DA TAPERA,AL,-37.3834807,-9.55809,NA,NA
2708501,270850,SAO LUIS DO QUITUNDE,AL,-35.5610425,-9.3187663,RM da Zona da Mata,NA
2708600,270860,SAO MIGUEL DOS CAMPOS,AL,-36.1328132,-9.7625469,RM de Caetés,NA
2708709,270870,SAO MIGUEL DOS MILAGRES,AL,-35.3746835,-9.2678356,NA,NA
2708808,270880,SAO SEBASTIAO,AL,-36.5445805,-9.9547688,RM Agreste,NA
2708907,270890,SATUBA,AL,-35.825399,-9.5715752,RM Maceió,NA
2708956,270895,SENADOR RUI PALMEIRA,AL,-37.4579036,-9.4703359,RM do Médio Sertão,NA
2709004,270900,'TANQUE D''ARCA',AL,-36.4147889,-9.5602245,RM do Vale do Paraíba,NA
2709103,270910,TAQUARANA,AL,-36.5013414,-9.6242057,RM Agreste,NA
2709152,270915,TEOTONIO VILELA,AL,-36.3597748,-9.9084895,RM de Caetés,NA
2709202,270920,TRAIPU,AL,-37.003672,-9.9712235,RM Agreste,NA
2709301,270930,UNIAO DOS PALMARES,AL,-36.0225965,-9.1596326,RM da Zona da Mata,NA
2709400,270940,VICOSA,AL,-36.3064595,-9.368496,RM do Vale do Paraíba,NA
2800100,280010,AMPARO DE SAO FRANCISCO,SE,-36.9218584,-10.1587102,NA,NA
2800209,280020,AQUIDABA,SE,-37.0829593,-10.240278,NA,NA
2800308,280030,ARACAJU,SE,-37.0730823,-10.9472468,RM Aracaju,1
2800407,280040,ARAUA,SE,-37.5747647,-11.2780052,NA,NA
2800506,280050,AREIA BRANCA,SE,-37.3185938,-10.7884789,NA,NA
2800605,280060,BARRA DOS COQUEIROS,SE,-37.026904,-10.9078896,RM Aracaju,NA
2800670,280067,BOQUIM,SE,-37.6201479,-11.1459743,NA,NA
2800704,280070,BREJO GRANDE,SE,-36.4629695,-10.4252111,NA,NA
2801009,280100,CAMPO DO BRITO,SE,-37.4937245,-10.748988,NA,NA
2801108,280110,CANHOBA,SE,-36.9755982,-10.1610309,NA,NA
2801207,280120,CANINDE DE SAO FRANCISCO,SE,-37.7926361,-9.6492488,NA,NA
2801306,280130,CAPELA,SE,-37.0530033,-10.5102117,NA,NA
2801405,280140,CARIRA,SE,-37.7022351,-10.3561021,NA,NA
2801504,280150,CARMOPOLIS,SE,-36.989078,-10.6453024,NA,NA
2801603,280160,CEDRO DE SAO JOAO,SE,-36.9003514,-10.2737288,NA,NA
2801702,280170,CRISTINAPOLIS,SE,-37.7551215,-11.4761092,NA,NA
2801900,280190,CUMBE,SE,-37.2008731,-10.3459596,NA,NA
2802007,280200,DIVINA PASTORA,SE,-37.1580176,-10.6700596,NA,NA
2802106,280210,ESTANCIA,SE,-37.43854,-11.268661,NA,NA
2802205,280220,FEIRA NOVA,SE,-37.3399768,-10.2806787,NA,NA
2802304,280230,FREI PAULO,SE,-37.5960704,-10.5440373,NA,NA
2802403,280240,GARARU,SE,-37.2329979,-10.0156826,NA,NA
2802502,280250,GENERAL MAYNARD,SE,-36.970226,-10.6911952,NA,NA
2802601,280260,GRACHO CARDOSO,SE,-37.2329979,-10.2017678,NA,NA
2802700,280270,ILHA DAS FLORES,SE,-36.5364786,-10.4361046,NA,NA
2802809,280280,INDIAROBA,SE,-37.5321341,-11.4729433,NA,NA
2802908,280290,ITABAIANA,SE,-37.4329352,-10.6872332,NA,NA
2803005,280300,ITABAIANINHA,SE,-37.7879303,-11.2750411,NA,NA
2803104,280310,ITABI,SE,-37.1472998,-10.1012801,NA,NA
2803203,280320,'ITAPORANGA D''AJUDA',SE,-37.2544065,-11.1173904,NA,NA
2803302,280330,JAPARATUBA,SE,-36.9111057,-10.5629609,NA,NA
2803401,280340,JAPOATA,SE,-36.7989829,-10.3460436,NA,NA
2803500,280350,LAGARTO,SE,-37.6692881,-10.9141032,NA,NA
2803609,280360,LARANJEIRAS,SE,-37.1901616,-10.8064536,NA,NA
2803708,280370,MACAMBIRA,SE,-37.6173695,-10.6717071,NA,NA
2803807,280380,MALHADA DOS BOIS,SE,-36.9433591,-10.3242015,NA,NA
2803906,280390,MALHADOR,SE,-37.2865073,-10.6710534,NA,NA
2804003,280400,MARUIM,SE,-37.1044125,-10.7432035,NA,NA
2804102,280410,MOITA BONITA,SE,-37.3613533,-10.5951667,NA,NA
2804201,280420,MONTE ALEGRE DE SERGIPE,SE,-37.6599483,-10.0708278,NA,NA
2804300,280430,MURIBECA,SE,-36.9648534,-10.3775219,NA,NA
2804409,280440,NEOPOLIS,SE,-36.5852805,-10.3219443,NA,NA
2804458,280445,NOSSA SENHORA APARECIDA,SE,-37.5108091,-10.4066387,NA,NA
2804508,280450,NOSSA SENHORA DA GLORIA,SE,-37.4212807,-10.2156554,NA,NA
2804607,280460,NOSSA SENHORA DAS DORES,SE,-37.1966221,-10.4857926,NA,NA
2804706,280470,NOSSA SENHORA DE LOURDES,SE,-37.0078232,-10.0728713,NA,NA
2804805,280480,NOSSA SENHORA DO SOCORRO,SE,-37.1269791,-10.8531643,RM Aracaju,NA
2804904,280490,PACATUBA,SE,-36.6525696,-10.5224941,NA,NA
2805000,280500,PEDRA MOLE,SE,-37.670589,-10.6175939,NA,NA
2805109,280510,PEDRINHAS,SE,-37.6546274,-11.2050866,NA,NA
2805208,280520,PINHAO,SE,-37.745028,-10.5792295,NA,NA
2805307,280530,PIRAMBU,SE,-36.8034921,-10.6339695,NA,NA
2805406,280540,POCO REDONDO,SE,-37.7237678,-9.822267,NA,NA
2805505,280550,POCO VERDE,SE,-38.1730654,-10.7170711,NA,NA
2805604,280560,PORTO DA FOLHA,SE,-37.4254444,-9.8979418,NA,NA
2805703,280570,PROPRIA,SE,-36.8371852,-10.2122281,NA,NA
2805802,280580,RIACHAO DO DANTAS,SE,-37.7875287,-11.0589239,NA,NA
2805901,280590,RIACHUELO,SE,-37.1870389,-10.7326486,NA,NA
2806008,280600,RIBEIROPOLIS,SE,-37.4382066,-10.5365272,NA,NA
2806107,280610,ROSARIO DO CATETE,SE,-37.0361488,-10.6909291,NA,NA
2806206,280620,SALGADO,SE,-37.4894776,-11.0646689,NA,NA
2806305,280630,SANTA LUZIA DO ITANHY,SE,-37.4584374,-11.353779,NA,NA
2806404,280640,SANTANA DO SAO FRANCISCO,SE,-36.6417777,-10.2889199,NA,NA
2806503,280650,SANTA ROSA DE LIMA,SE,-37.243703,-10.6394868,NA,NA
2806602,280660,SANTO AMARO DAS BROTAS,SE,-36.9755982,-10.7610206,NA,NA
2806701,280670,SAO CRISTOVAO,SE,-37.2046907,-11.0089963,RM Aracaju,NA
2806800,280680,SAO DOMINGOS,SE,-37.5854184,-10.7790186,NA,NA
2806909,280690,SAO FRANCISCO,SE,-41.4588552,-14.4403599,NA,NA
2807006,280700,SAO MIGUEL DO ALEIXO,SE,-37.3720392,-10.3975437,NA,NA
2807105,280710,SIMAO DIAS,SE,-37.809338,-10.7397921,NA,NA
2807204,280720,SIRIRI,SE,-37.1472998,-10.5871224,NA,NA
2807303,280730,TELHA,SE,-36.883723,-10.2087055,NA,NA
2807402,280740,TOBIAS BARRETO,SE,-38.0005207,-11.1851883,NA,NA
2807501,280750,TOMAR DO GERU,SE,-37.8428174,-11.3694382,NA,NA
2807600,280760,UMBAUBA,SE,-37.6599483,-11.4160683,NA,NA
2900108,290010,ABAIRA,BA,-41.7407394,-13.2782057,NA,NA
2900207,290020,ABARE,BA,-39.4035876,-8.8822495,NA,NA
2900306,290030,ACAJUTIBA,BA,-37.9996401,-11.6281921,NA,NA
2900355,290035,ADUSTINA,BA,-38.0208151,-10.5591392,NA,NA
2900405,290040,AGUA FRIA,BA,-38.6949149,-11.8005332,NA,NA
2900504,290050,ERICO CARDOSO,BA,-42.0385904,-13.4204192,NA,NA
2900603,290060,AIQUARA,BA,-39.8784831,-14.0961316,NA,NA
2900702,290070,ALAGOINHAS,BA,-38.4211223,-12.1339689,NA,NA
2900801,290080,ALCOBACA,BA,-39.4035876,-17.4549458,NA,NA
2900900,290090,ALMADINA,BA,-39.6724573,-14.7083051,NA,NA
2901007,290100,AMARGOSA,BA,-39.6024157,-13.0299064,NA,NA
2901106,290110,AMELIA RODRIGUES,BA,-38.7585955,-12.3961697,RM Feira de Santana,NA
2901155,290115,AMERICA DOURADA,BA,-41.4370983,-11.4536695,NA,NA
2901205,290120,ANAGE,BA,-41.1368842,-14.616073,NA,NA
2901304,290130,ANDARAI,BA,-41.3300318,-12.8053457,NA,NA
2901353,290135,ANDORINHA,BA,-39.8579118,-10.2948948,NA,NA
2901403,290140,ANGICAL,BA,-44.6254642,-12.0004736,NA,NA
2901502,290150,ANGUERA,BA,-39.2394511,-12.1602188,RM Feira de Santana,NA
2901601,290160,ANTAS,BA,-38.3302656,-10.410882,NA,NA
2901700,290170,ANTONIO CARDOSO,BA,-39.1335549,-12.3842204,RM Feira de Santana,NA
2901809,290180,ANTONIO GONCALVES,BA,-40.3292795,-10.5682983,NA,NA
2901908,290190,APORA,BA,-38.0817446,-11.658086,NA,NA
2901957,290195,APUAREMA,BA,-39.7446454,-13.8286397,NA,NA
2902005,290200,ARACATU,BA,-42.2280417,-14.7998413,NA,NA
2902054,290205,ARACAS,BA,-38.1899782,-12.1831579,NA,NA
2902104,290210,ARACI,BA,-38.9586554,-11.3393515,NA,NA
2902203,290220,ARAMARI,BA,-38.5270305,-12.052936,NA,NA
2902252,290225,ARATACA,BA,-39.4243113,-15.2195082,NA,NA
2902302,290230,ARATUIPE,BA,-39.0009093,-13.0777872,NA,NA
2902401,290240,AURELINO LEAL,BA,-39.465738,-14.367911,NA,NA
2902500,290250,BAIANOPOLIS,BA,-44.5373814,-12.3045921,NA,NA
2902609,290260,BAIXA GRANDE,BA,-40.1862129,-11.9992981,NA,NA
2902658,290265,BANZAE,BA,-38.6124439,-10.582931,NA,NA
2902708,290270,BARRA,BA,-43.1390524,-11.0897577,NA,NA
2902807,290280,BARRA DA ESTIVA,BA,-41.2406872,-13.5814626,NA,NA
2902906,290290,BARRA DO CHOCA,BA,-40.5778537,-14.8659453,NA,NA
2903003,290300,BARRA DO MENDES,BA,-42.1177396,-11.9486523,NA,NA
2903102,290310,BARRA DO ROCHA,BA,-39.603134,-14.2067593,NA,NA
2903201,290320,BARREIRAS,BA,-44.9953475,-12.1477483,NA,NA
2903235,290323,BARRO ALTO,BA,-41.8203268,-11.8400682,NA,NA
2903276,290327,BARROCAS,BA,-39.0919087,-11.5318791,NA,NA
2903300,290330,BARRO PRETO,BA,-39.4139503,-14.7703855,NA,NA
2903409,290340,BELMONTE,BA,-38.879799,-15.8612433,NA,NA
2903508,290350,BELO CAMPO,BA,-41.2655478,-15.0338235,NA,NA
2903607,290360,BIRITINGA,BA,-38.8066831,-11.6226786,NA,NA
2903706,290370,BOA NOVA,BA,-40.2074988,-14.365624,NA,NA
2903805,290380,BOA VISTA DO TUPIM,BA,-40.6050834,-12.6595924,NA,NA
2903904,290390,BOM JESUS DA LAPA,BA,-43.4112394,-13.2513786,NA,NA
2903953,290395,BOM JESUS DA SERRA,BA,-40.5940565,-14.3865481,NA,NA
2904001,290400,BONINAL,BA,-41.8004409,-12.7346125,NA,NA
2904050,290405,BONITO,BA,-41.2650727,-11.967206,NA,NA
2904100,290410,BOQUIRA,BA,-42.7857583,-12.7959196,NA,NA
2904209,290420,BOTUPORA,BA,-42.5117238,-13.323635,NA,NA
2904308,290430,BREJOES,BA,-39.7944921,-13.1045011,NA,NA
2904407,290440,BREJOLANDIA,BA,-43.7142484,-12.4660549,NA,NA
2904506,290450,BROTAS DE MACAUBAS,BA,-42.4724578,-12.1351018,NA,NA
2904605,290460,BRUMADO,BA,-41.6809724,-14.1968614,NA,NA
2904704,290470,BUERAREMA,BA,-39.299866,-15.0144051,NA,NA
2904753,290475,BURITIRAMA,BA,-43.6311994,-10.7172195,NA,NA
2904803,290480,CAATIBA,BA,-40.3496894,-14.9677042,NA,NA
2904852,290485,CABACEIRAS DO PARAGUACU,BA,-39.2583293,-12.588071,NA,NA
2904902,290490,CACHOEIRA,BA,-38.965934,-12.6010371,NA,NA
2905008,290500,CACULE,BA,-42.2236477,-14.4974525,NA,NA
2905107,290510,CAEM,BA,-40.3496894,-11.1645722,NA,NA
2905156,290515,CAETANOS,BA,-40.9182876,-14.3194392,NA,NA
2905206,290520,CAETITE,BA,-42.4858867,-14.0648657,NA,NA
2905305,290530,CAFARNAUM,BA,-41.4691745,-11.691928,NA,NA
2905404,290540,CAIRU,BA,-38.9668067,-13.510069,NA,NA
2905503,290550,CALDEIRAO GRANDE,BA,-40.1862129,-11.044826,NA,NA
2905602,290560,CAMACAN,BA,-39.4964037,-15.4201038,NA,NA
2905701,290570,CAMACARI,BA,-38.3331983,-12.6971776,RM Salvador,NA
2905800,290580,CAMAMU,BA,-39.1045596,-13.9443222,NA,NA
2905909,290590,CAMPO ALEGRE DE LOURDES,BA,-43.0121358,-9.5185882,NA,NA
2906006,290600,CAMPO FORMOSO,BA,-40.7969149,-10.1914246,NA,NA
2906105,290610,CANAPOLIS,BA,-44.2012794,-13.0728468,NA,NA
2906204,290620,CANARANA,BA,-41.7680838,-11.6862657,NA,NA
2906303,290630,CANAVIEIRAS,BA,-38.9469418,-15.6752242,NA,NA
2906402,290640,CANDEAL,BA,-39.1959729,-11.8687285,RM Feira de Santana,NA
2906501,290650,CANDEIAS,BA,-38.5474917,-12.6720059,RM Salvador,NA
2906600,290660,CANDIBA,BA,-42.8442913,-14.4058011,NA,NA
2906709,290670,CANDIDO SALES,BA,-41.2406872,-15.3041314,NA,NA
2906808,290680,CANSANCAO,BA,-39.4964517,-10.6678189,NA,NA
2906824,290682,CANUDOS,BA,-39.0710754,-10.0804848,NA,NA
2906857,290685,CAPELA DO ALTO ALEGRE,BA,-39.8368326,-11.6684945,NA,NA
2906873,290687,CAPIM GROSSO,BA,-40.0068953,-11.3801768,NA,NA
2906899,290689,CARAIBAS,BA,-41.3209993,-14.6095512,NA,NA
2906907,290690,CARAVELAS,BA,-39.6105142,-17.6793494,NA,NA
2907004,290700,CARDEAL DA SILVA,BA,-37.9572703,-12.0502427,NA,NA
2907103,290710,CARINHANHA,BA,-43.76801,-14.3024774,NA,NA
2907202,290720,CASA NOVA,BA,-40.9734426,-9.1756152,RIDE Petrolina/Juazeiro Região Administrativa Integrada de Desenvolvimento do Polo Petrolina/PE e Juazeiro/BA,NA
2907301,290730,CASTRO ALVES,BA,-39.4297707,-12.7630815,NA,NA
2907400,290740,CATOLANDIA,BA,-44.7381432,-12.292683,NA,NA
2907509,290750,CATU,BA,-38.3852123,-12.3713805,NA,NA
2907558,290755,CATURAMA,BA,-42.2756861,-13.2257165,NA,NA
2907608,290760,CENTRAL,BA,-42.111506,-11.1354529,NA,NA
2907707,290770,CHORROCHO,BA,-39.1015637,-8.9791329,NA,NA
2907806,290780,CICERO DANTAS,BA,-38.3796869,-10.5904792,NA,NA
2907905,290790,CIPO,BA,-38.5060147,-11.1390719,NA,NA
2908002,290800,COARACI,BA,-39.5898526,-14.6486494,NA,NA
2908101,290810,COCOS,BA,-44.5356099,-14.1817604,NA,NA
2908200,290820,CONCEICAO DA FEIRA,BA,-39.0085346,-12.5183628,RM Feira de Santana,NA
2908309,290830,CONCEICAO DO ALMEIDA,BA,-39.2583293,-12.8891538,NA,NA
2908408,290840,CONCEICAO DO COITE,BA,-39.2791011,-11.5576676,NA,NA
2908507,290850,CONCEICAO DO JACUIPE,BA,-38.7670892,-12.3305697,RM Feira de Santana,NA
2908606,290860,CONDE,BA,-37.681228,-11.8095607,NA,NA
2908705,290870,CONDEUBA,BA,-42.0385904,-14.9006634,NA,NA
2908804,290880,CONTENDAS DO SINCORA,BA,-41.0797172,-13.8371976,NA,NA
2908903,290890,CORACAO DE MARIA,BA,-38.7786956,-12.2373105,RM Feira de Santana,NA
2909000,290900,CORDEIROS,BA,-41.9339708,-15.0393308,NA,NA
2909109,290910,CORIBE,BA,-44.3236557,-13.7649533,NA,NA
2909208,290920,CORONEL JOAO SA,BA,-37.9360755,-10.2742655,NA,NA
2909307,290930,CORRENTINA,BA,-44.6357256,-13.3425541,NA,NA
2909406,290940,COTEGIPE,BA,-44.3236557,-11.6403327,NA,NA
2909505,290950,CRAVOLANDIA,BA,-39.7961562,-13.4315931,NA,NA
2909604,290960,CRISOPOLIS,BA,-38.1489458,-11.5128162,NA,NA
2909703,290970,CRISTOPOLIS,BA,-44.2857937,-12.1739904,NA,NA
2909802,290980,CRUZ DAS ALMAS,BA,-39.1016848,-12.6735557,NA,NA
2909901,290990,CURACA,BA,-39.9058196,-8.9916836,RIDE Petrolina/Juazeiro Região Administrativa Integrada de Desenvolvimento do Polo Petrolina/PE e Juazeiro/BA,NA
2910008,291000,DARIO MEIRA,BA,-40.001764,-14.4129348,NA,NA
2910057,291005,'DIAS D''AVILA',BA,-38.2929948,-12.6191964,RM Salvador,NA
2910107,291010,DOM BASILIO,BA,-41.7208243,-13.8545436,NA,NA
2910206,291020,DOM MACEDO COSTA,BA,-39.1946963,-12.9049393,NA,NA
2910305,291030,ELISIO MEDRADO,BA,-39.5485087,-12.9501544,NA,NA
2910404,291040,ENCRUZILHADA,BA,-40.9088656,-15.5321375,NA,NA
2910503,291050,ENTRE RIOS,BA,-38.0841738,-11.9441553,NA,NA
2910602,291060,ESPLANADA,BA,-37.9447996,-11.7956851,NA,NA
2910701,291070,EUCLIDES DA CUNHA,BA,-39.0156074,-10.5082596,NA,NA
2910727,291072,EUNAPOLIS,BA,-39.5825118,-16.3719941,NA,NA
2910750,291075,FATIMA,BA,-38.1899782,-10.6094132,NA,NA
2910776,291077,FEIRA DA MATA,BA,-44.1720266,-14.0869737,NA,NA
2910800,291080,FEIRA DE SANTANA,BA,-38.9646608,-12.2597272,RM Feira de Santana,NA
2910859,291085,FILADELFIA,BA,-40.1043057,-10.6934581,NA,NA
2910909,291090,FIRMINO ALVES,BA,-39.9196047,-14.9247392,NA,NA
2911006,291100,FLORESTA AZUL,BA,-39.6930912,-14.8761114,NA,NA
2911105,291110,FORMOSA DO RIO PRETO,BA,-45.1906748,-11.0411578,NA,NA
2911204,291120,GANDU,BA,-39.4849037,-13.7440762,NA,NA
2911253,291125,GAVIAO,BA,-39.7549511,-11.4993042,NA,NA
2911303,291130,GENTIO DO OURO,BA,-42.6293446,-11.3903216,NA,NA
2911402,291140,GLORIA,BA,-38.2544307,-9.344591,NA,NA
2911501,291150,GONGOGI,BA,-39.4672663,-14.3255075,NA,NA
2911600,291160,GOVERNADOR MANGABEIRA,BA,-39.0413787,-12.6001024,NA,NA
2911659,291165,GUAJERU,BA,-42.0385904,-14.6029284,NA,NA
2911709,291170,GUANAMBI,BA,-42.7803335,-14.2235167,NA,NA
2911808,291180,GUARATINGA,BA,-39.8990473,-16.5624898,NA,NA
2911857,291185,HELIOPOLIS,BA,-38.2744009,-10.745742,NA,NA
2911907,291190,IACU,BA,-40.2054776,-12.7679061,NA,NA
2912004,291200,IBIASSUCE,BA,-42.2756861,-14.2546968,NA,NA
2912103,291210,IBICARAI,BA,-39.5917993,-14.8583367,NA,NA
2912202,291220,IBICOARA,BA,-41.2844361,-13.4136594,NA,NA
2912301,291230,IBICUI,BA,-39.940155,-14.7488432,NA,NA
2912400,291240,IBIPEBA,BA,-42.0084225,-11.6447444,NA,NA
2912509,291250,IBIPITANGA,BA,-42.3544831,-12.8453806,NA,NA
2912608,291260,IBIQUERA,BA,-40.9343603,-12.6492202,NA,NA
2912707,291270,IBIRAPITANGA,BA,-39.4243113,-14.0709862,NA,NA
2912806,291280,IBIRAPUA,BA,-40.0222864,-17.7357875,NA,NA
2912905,291290,IBIRATAIA,BA,-39.6724573,-13.9468358,NA,NA
2913002,291300,IBITIARA,BA,-42.2159561,-12.6515287,NA,NA
2913101,291310,IBITITA,BA,-41.9762653,-11.5469285,NA,NA
2913200,291320,IBOTIRAMA,BA,-43.2134484,-11.9590294,NA,NA
2913309,291330,ICHU,BA,-39.1751737,-11.7417162,NA,NA
2913408,291340,IGAPORA,BA,-42.6684924,-13.875646,NA,NA
2913457,291345,IGRAPIUNA,BA,-39.1127352,-13.8448064,NA,NA
2913507,291350,IGUAI,BA,-40.0897866,-14.7532128,NA,NA
2913606,291360,ILHEUS,BA,-39.0464023,-14.7931916,NA,NA
2913705,291370,INHAMBUPE,BA,-38.3562554,-11.7910581,NA,NA
2913804,291380,IPECAETA,BA,-39.3070145,-12.3158862,RM Feira de Santana,NA
2913903,291390,IPIAU,BA,-39.7385835,-14.1349424,NA,NA
2914000,291400,IPIRA,BA,-39.7400824,-12.1571052,NA,NA
2914109,291410,IPUPIARA,BA,-42.6100229,-11.8203498,NA,NA
2914208,291420,IRAJUBA,BA,-40.0222864,-13.2199596,NA,NA
2914307,291430,IRAMAIA,BA,-40.9590585,-13.2924039,NA,NA
2914406,291440,IRAQUARA,BA,-41.618623,-12.2441229,NA,NA
2914505,291450,IRARA,BA,-38.7659876,-12.0459503,RM Feira de Santana,NA
2914604,291460,IRECE,BA,-41.8561503,-11.303555,NA,NA
2914653,291465,ITABELA,BA,-39.5580452,-16.5766383,NA,NA
2914703,291470,ITABERABA,BA,-40.3061968,-12.5245553,NA,NA
2914802,291480,ITABUNA,BA,-39.2784178,-14.7880327,NA,NA
2914901,291490,ITACARE,BA,-38.994629,-14.2790654,NA,NA
2915007,291500,ITAETE,BA,-41.0394028,-13.1387416,NA,NA
2915106,291510,ITAGI,BA,-40.0134819,-14.1619546,NA,NA
2915205,291520,ITAGIBA,BA,-39.8579118,-14.2329823,NA,NA
2915304,291530,ITAGIMIRIM,BA,-39.613684,-16.0823865,NA,NA
2915353,291535,ITAGUACU DA BAHIA,BA,-42.1572702,-10.7606166,NA,NA
2915403,291540,ITAJU DO COLONIA,BA,-39.7755571,-15.1652176,NA,NA
2915502,291550,ITAJUIPE,BA,-39.3724947,-14.6756911,NA,NA
2915601,291560,ITAMARAJU,BA,-39.5389741,-17.0382224,NA,NA
2915700,291570,ITAMARI,BA,-39.6311688,-13.7273486,NA,NA
2915809,291580,ITAMBE,BA,-40.6239038,-15.251599,NA,NA
2915908,291590,ITANAGRA,BA,-38.0419836,-12.3019404,NA,NA
2916005,291600,ITANHEM,BA,-40.390488,-17.0657942,NA,NA
2916104,291610,ITAPARICA,BA,-38.6796352,-12.8889337,RM Salvador,NA
2916203,291620,ITAPE,BA,-39.5278264,-14.9867724,NA,NA
2916302,291630,ITAPEBI,BA,-39.5321274,-15.9692577,NA,NA
2916401,291640,ITAPETINGA,BA,-40.2509918,-15.2475119,NA,NA
2916500,291650,ITAPICURU,BA,-38.1899782,-11.20525,NA,NA
2916609,291660,ITAPITANGA,BA,-39.6105142,-14.5108137,NA,NA
2916708,291670,ITAQUARA,BA,-39.8784831,-13.4537425,NA,NA
2916807,291680,ITARANTIM,BA,-40.0222864,-15.6490981,NA,NA
2916856,291685,ITATIM,BA,-39.7755571,-12.8154201,NA,NA
2916906,291690,ITIRUCU,BA,-40.1657466,-13.4743387,NA,NA
2917003,291700,ITIUBA,BA,-39.8556824,-10.6902297,NA,NA
2917102,291710,ITORORO,BA,-40.0660682,-15.118465,NA,NA
2917201,291720,ITUACU,BA,-41.3611121,-13.817229,NA,NA
2917300,291730,ITUBERA,BA,-39.1465637,-13.7360329,NA,NA
2917334,291733,IUIU,BA,-43.5222313,-14.5629914,NA,NA
2917359,291735,JABORANDI,BA,-45.4498065,-14.0716002,NA,NA
2917409,291740,JACARACI,BA,-42.2756861,-14.7731402,NA,NA
2917508,291750,JACOBINA,BA,-40.5120603,-11.1816506,NA,NA
2917607,291760,JAGUAQUARA,BA,-39.9695429,-13.5281974,NA,NA
2917706,291770,JAGUARARI,BA,-40.1945306,-10.2579964,NA,NA
2917805,291780,JAGUARIPE,BA,-38.8623683,-13.0539726,NA,NA
